CompressiveStrength,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Cement,TotalCost,CO2Emissions,EmbodiedEnergy,Density,WorkabilityIndex,DurabilityRating,WaterCementRatio
17.436848,0,0,192,0,1025,821,7,331,80.57,284.81,1687.08,2384.1,5.80,3,0.580
31.743475,0,0,192,0,1025,821,28,331,80.57,284.81,1687.08,2384.1,5.80,3,0.580
37.914284,0,0,192,0,1025,821,90,331,80.57,284.81,1687.08,2384.1,5.80,3,0.580
39.382870,0,0,192,0,1025,821,120,331,80.57,284.81,1687.08,2384.1,5.80,3,0.580
15.871738,0,0,192,0,1056,809,3,349,83.35,299.61,1771.16,2390.3,5.50,3,0.550
9.011452,0,0,192,0,1056,809,7,349,83.35,299.61,1771.16,2390.3,5.50,3,0.550
33.605060,0,0,192,0,1056,809,28,349,83.35,299.61,1771.16,2390.3,5.50,3,0.550
40.658400,0,0,192,0,1056,809,90,349,83.35,299.61,1771.16,2390.3,5.50,3,0.550
40.858350,0,0,192,0,1056,809,120,349,83.35,299.61,1771.16,2390.3,5.50,3,0.550
12.052040,0,0,186,0,1119,789,7,238,68.69,208.70,1263.59,2375.8,7.82,4,0.782
17.540270,0,0,186,0,1119,789,28,238,68.69,208.70,1263.59,2375.8,7.82,4,0.782
18.912327,0,0,186,0,1090,769,7,296,75.78,255.92,1526.07,2385.2,6.28,3,0.628
25.179663,0,0,186,0,1090,769,28,296,75.78,255.92,1526.07,2385.2,6.28,3,0.628
30.957472,0,0,186,0,1040,734,7,297,74.33,256.14,1523.17,2376.5,6.26,3,0.626
43.892040,0,0,192,0,936,721,28,480,97.53,405.55,2355.36,2401.9,4.00,2,0.400
54.275550,0,0,192,0,936,721,90,480,97.53,405.55,2355.36,2401.9,4.00,2,0.400
36.935230,0,0,186,0,1040,734,28,397,88.13,338.14,1983.17,2401.5,4.69,2,0.469
14.499681,0,0,186,0,1104,774,7,281,74.06,243.74,1458.69,2383.4,6.62,4,0.662
22.435549,0,0,185,0,1104,774,28,281,74.06,243.74,1458.69,2384.8,6.58,4,0.658
12.638095,0,0,200,0,1125,613,1,500,101.33,421.81,2451.70,2403.0,4.00,2,0.400
26.062193,0,0,200,0,1125,613,3,500,101.33,421.81,2451.70,2403.0,4.00,2,0.400
33.212060,0,0,200,0,1125,613,7,500,101.33,421.81,2451.70,2403.0,4.00,2,0.400
36.935230,0,0,200,0,1125,613,14,500,101.33,421.81,2451.70,2403.0,4.00,2,0.400
44.091990,0,0,200,0,1125,613,28,500,101.33,421.81,2451.70,2403.0,4.00,2,0.400
52.613914,0,0,173,0,1125,613,7,540,106.81,454.61,2635.65,2450.3,3.20,2,0.320
59.763780,0,0,173,0,1125,613,14,540,106.81,454.61,2635.65,2450.3,3.20,2,0.320
67.306650,0,0,173,0,1125,613,28,540,106.81,454.61,2635.65,2450.3,3.20,2,0.320
69.657760,0,0,173,0,1125,613,90,540,106.81,454.61,2635.65,2450.3,3.20,2,0.320
71.622765,0,0,173,0,1125,613,180,540,106.81,454.61,2635.65,2450.3,3.20,2,0.320
74.166930,0,0,173,0,1125,613,270,540,106.81,454.61,2635.65,2450.3,3.20,2,0.320
18.126324,0,0,203,0,974,775,7,350,81.38,299.68,1765.83,2363.2,5.80,3,0.580
22.532076,0,0,203,0,974,775,14,350,81.38,299.68,1765.83,2363.2,5.80,3,0.580
27.337723,0,0,203,0,974,775,28,350,81.38,299.68,1765.83,2363.2,5.80,3,0.580
29.978416,0,0,203,0,974,775,56,350,81.38,299.68,1765.83,2363.2,5.80,3,0.580
31.350473,0,0,203,0,974,775,90,350,81.38,299.68,1765.83,2363.2,5.80,3,0.580
32.722530,0,0,203,0,974,775,180,350,81.38,299.68,1765.83,2363.2,5.80,3,0.580
6.267337,0,0,186,0,966,763,1,385,85.80,328.22,1924.95,2394.1,4.83,2,0.483
14.699628,0,0,186,0,966,763,3,385,85.80,328.22,1924.95,2394.1,4.83,2,0.483
23.221552,0,0,186,0,966,763,7,385,85.80,328.22,1924.95,2394.1,4.83,2,0.483
27.923779,0,0,186,0,966,763,14,385,85.80,328.22,1924.95,2394.1,4.83,2,0.483
31.350473,0,0,186,0,966,763,28,385,85.80,328.22,1924.95,2394.1,4.83,2,0.483
38.996760,0,0,192,0,978,825,180,331,79.85,284.62,1683.72,2379.6,5.80,3,0.580
41.244453,0,0,192,0,978,825,360,331,79.85,284.62,1683.72,2379.6,5.80,3,0.580
14.989208,0,0,192,0,1047,806,3,349,83.13,299.53,1770.14,2389.1,5.50,3,0.550
13.520624,0,0,192,0,978,825,3,331,79.85,284.62,1683.72,2379.6,5.80,3,0.580
24.000660,0,0,186,0,1047,739,7,382,86.29,325.92,1915.23,2399.0,4.87,2,0.487
37.424760,0,0,186,0,1047,739,28,382,86.29,325.92,1915.23,2399.0,4.87,2,0.487
11.465986,0,0,186,0,1111,784,7,382,88.32,326.69,1924.85,2409.1,4.87,2,0.487
22.435549,0,0,186,0,1104,774,28,281,74.06,243.74,1458.69,2383.4,6.62,4,0.662
21.160019,0,0,185,0,1069,754,7,339,81.04,290.92,1720.69,2393.6,5.46,2,0.546
31.840002,0,0,185,0,1069,754,28,339,81.04,290.92,1720.69,2393.6,5.46,2,0.546
14.796155,0,0,185,0,1069,769,7,295,75.28,254.99,1519.79,2384.2,6.27,3,0.627
25.179663,0,0,185,0,1069,769,28,295,75.28,254.99,1519.79,2384.2,6.27,3,0.627
17.540270,0,0,185,0,1118,789,28,238,68.67,208.70,1263.51,2377.1,7.77,4,0.777
14.203206,0,0,192,0,1085,765,7,296,75.62,255.85,1525.28,2375.8,6.49,3,0.649
21.649546,0,0,192,0,1085,765,28,296,75.62,255.85,1525.28,2375.8,6.49,3,0.649
29.392363,0,0,192,0,1085,765,90,296,75.62,255.85,1525.28,2375.8,6.49,3,0.649
13.520624,0,0,192,0,879,825,3,331,78.14,284.12,1675.80,2368.9,5.80,3,0.580
16.264738,0,0,192,0,978,825,7,331,79.85,284.62,1683.72,2379.6,5.80,3,0.580
31.447000,0,0,192,0,978,825,28,331,79.85,284.62,1683.72,2379.6,5.80,3,0.580
37.231705,0,0,192,0,978,825,90,331,79.85,284.62,1683.72,2379.6,5.80,3,0.580
18.126324,0,0,192,0,1047,806,7,349,83.13,299.53,1770.14,2389.1,5.50,3,0.550
32.722530,0,0,192,0,1047,806,28,349,83.13,299.53,1770.14,2389.1,5.50,3,0.550
39.486290,0,0,192,0,1047,806,90,349,83.13,299.53,1770.14,2389.1,5.50,3,0.550
41.051400,0,0,192,0,1047,806,180,349,83.13,299.53,1770.14,2389.1,5.50,3,0.550
42.126984,0,0,192,0,1047,806,360,349,83.13,299.53,1770.14,2389.1,5.50,3,0.550
18.126324,0,0,203,0,974,817,14,302,75.62,260.74,1549.23,2355.5,6.72,4,0.672
26.744774,0,0,203,0,974,817,180,302,75.62,260.74,1549.23,2355.5,6.72,4,0.672
61.921840,0,0,189,0,1125,613,180,525,104.76,442.31,2566.68,2424.1,3.60,2,0.360
47.222210,0,0,200,0,1125,613,90,500,101.33,421.81,2451.70,2403.0,4.00,2,0.400
51.041910,0,0,200,0,1125,613,180,500,101.33,421.81,2451.70,2403.0,4.00,2,0.400
55.158080,0,0,200,0,1125,613,270,500,101.33,421.81,2451.70,2403.0,4.00,2,0.400
41.637455,0,0,173,0,1125,613,3,540,106.81,454.61,2635.65,2450.3,3.20,2,0.320
13.713677,0,0,185,0,1111,784,7,252,70.38,220.09,1326.85,2379.4,7.34,4,0.734
19.691435,0,0,185,0,1111,784,28,252,70.38,220.09,1326.85,2379.4,7.34,4,0.734
31.646948,0,0,185,0,1060,754,28,339,80.89,290.88,1719.97,2392.7,5.46,2,0.546
19.105380,0,0,192,0,940,758,3,393,86.36,334.60,1959.18,2384.3,4.89,2,0.489
39.582817,0,0,192,0,940,758,28,393,86.36,334.60,1959.18,2384.3,4.89,2,0.489
48.794216,0,0,192,0,940,758,90,393,86.36,334.60,1959.18,2384.3,4.89,2,0.489
24.000660,0,0,185,0,1047,739,7,382,86.29,325.92,1915.23,2400.5,4.84,2,0.484
37.424760,0,0,185,0,1047,739,28,382,86.29,325.92,1915.23,2400.5,4.84,2,0.484
11.465986,0,0,186,0,1111,784,7,252,70.38,220.09,1326.85,2378.0,7.38,4,0.738
19.691435,0,0,185,0,1111,784,28,252,70.38,220.09,1326.85,2379.4,7.34,4,0.734
14.989208,0,0,192,0,970,850,7,310,77.33,267.61,1588.98,2376.2,6.19,3,0.619
27.923779,0,0,192,0,970,850,28,310,77.33,267.61,1588.98,2376.2,6.19,3,0.619
34.680640,0,0,192,0,970,850,90,310,77.33,267.61,1588.98,2376.2,6.19,3,0.619
37.328230,0,0,192,0,970,850,180,310,77.33,267.61,1588.98,2376.2,6.19,3,0.619
38.114235,0,0,192,0,970,850,360,310,77.33,267.61,1588.98,2376.2,6.19,3,0.619
33.798115,0,0,189,0,1125,613,3,525,104.76,442.31,2566.68,2424.1,3.60,2,0.360
42.423460,0,0,189,0,1125,613,7,525,104.76,442.31,2566.68,2424.1,3.60,2,0.360
48.401215,0,0,189,0,1125,613,14,525,104.76,442.31,2566.68,2424.1,3.60,2,0.360
55.944084,0,0,189,0,1125,613,28,525,104.76,442.31,2566.68,2424.1,3.60,2,0.360
58.784725,0,0,189,0,1125,613,90,525,104.76,442.31,2566.68,2424.1,3.60,2,0.360
67.113594,0,0,189,0,1125,613,270,525,104.76,442.31,2566.68,2424.1,3.60,2,0.360
20.773912,0,0,203,0,974,800,14,322,78.03,276.97,1639.53,2358.8,6.30,3,0.630
25.179663,0,0,203,0,974,800,28,322,78.03,276.97,1639.53,2358.8,6.30,3,0.630
29.585415,0,0,203,0,974,800,180,322,78.03,276.97,1639.53,2358.8,6.30,3,0.630
21.752968,0,0,203,0,974,817,28,302,75.62,260.74,1549.23,2355.5,6.72,4,0.672
39.093290,0,0,185,0,1040,734,28,397,88.13,338.14,1983.17,2402.9,4.66,2,0.466
24.393661,0,0,192,0,936,721,3,480,97.53,405.55,2355.36,2401.9,4.00,2,0.400
50.511013,0,0,146,0,896,896,7,522,106.21,441.52,2562.77,2490.0,2.80,2,0.280
74.987410,0,0,146,0,896,896,28,522,106.21,441.52,2562.77,2490.0,2.80,2,0.280
37.169650,105,82,210,9,904,680,28,273,104.48,252.93,1571.24,2338.1,6.15,2,0.517
33.756744,190,148,179,19,838,741,28,162,126.90,179.75,1243.50,2374.2,6.34,1,0.444
16.499160,144,112,220,10,923,658,28,154,94.89,158.98,1052.88,2299.0,7.76,4,0.654
19.987910,115,89,202,9,860,829,28,147,90.42,151.52,1006.70,2329.9,8.19,4,0.691
36.349174,178,139,168,18,944,695,28,152,122.27,169.64,1181.86,2391.3,6.37,1,0.445
33.687798,143,111,168,22,914,651,28,310,150.44,301.10,1948.56,2423.8,5.37,0,0.342
15.416683,0,175,158,18,943,844,28,144,113.59,156.38,1110.06,2383.0,8.35,3,0.635
33.418903,140,0,214,6,895,722,28,304,99.49,275.24,1674.63,2354.0,5.82,2,0.514
39.051920,0,0,190,7,1013,730,28,374,104.54,327.50,1979.82,2394.3,6.02,2,0.508
27.675566,149,116,175,15,953,720,28,159,112.23,170.17,1161.29,2380.1,6.80,2,0.503
26.855091,239,0,200,6,1002,684,28,153,86.53,156.52,1014.46,2361.4,6.58,3,0.581
45.298573,143,0,168,10,914,804,28,310,114.00,286.01,1772.76,2436.7,5.06,1,0.396
30.123207,0,100,196,10,959,705,28,305,106.80,276.00,1710.61,2354.6,6.60,2,0.537
15.568368,0,184,167,12,991,772,28,151,97.07,154.63,1049.81,2362.4,8.18,3,0.639
44.609097,167,130,174,11,883,785,28,142,100.41,152.91,1030.79,2374.7,6.17,2,0.492
53.524020,137,107,201,6,878,655,28,298,101.68,271.55,1648.74,2352.6,4.81,1,0.426
57.212720,164,0,190,5,870,774,28,321,101.24,289.57,1748.18,2398.8,4.72,1,0.420
65.907010,187,0,191,7,824,757,28,366,113.64,329.62,1986.70,2408.4,4.34,1,0.370
52.820755,129,100,172,9,825,805,28,280,109.11,261.08,1618.54,2401.9,4.76,1,0.388
33.398216,97,76,194,8,835,821,28,252,99.59,235.05,1465.19,2361.2,6.11,2,0.517
18.029797,0,150,182,12,1023,729,28,165,97.12,165.16,1109.10,2346.2,9.04,4,0.714
37.362705,243,0,180,11,1022,698,28,156,102.21,165.41,1107.42,2400.3,6.52,2,0.514
32.839740,188,146,203,11,829,710,28,160,102.62,168.03,1109.73,2326.7,6.21,2,0.510
42.637196,0,107,186,6,879,815,28,298,95.54,266.30,1623.69,2365.6,5.88,2,0.514
40.058556,0,126,210,6,861,737,28,318,97.28,282.22,1708.40,2324.9,6.01,2,0.534
41.940826,121,94,188,9,904,696,28,287,108.37,265.61,1643.20,2376.6,5.17,1,0.427
61.232365,166,0,174,9,882,790,28,326,114.08,298.78,1834.31,2430.4,4.71,1,0.379
40.865242,0,142,193,11,801,778,28,356,117.43,319.80,1959.07,2360.3,5.48,1,0.437
33.301690,207,161,179,5,867,736,28,132,84.68,139.56,903.72,2356.8,5.04,2,0.454
52.420860,149,0,186,8,951,709,28,322,109.01,292.99,1793.25,2406.8,5.07,1,0.422
15.085735,0,200,181,13,849,846,28,164,101.57,166.84,1122.28,2338.1,8.16,3,0.637
38.458973,0,113,170,10,925,783,28,314,109.64,284.25,1758.34,2397.5,5.62,1,0.445
37.259280,0,128,182,11,870,780,28,321,113.17,291.18,1802.36,2375.8,5.80,2,0.458
35.225330,164,128,237,6,869,656,28,140,82.62,143.74,931.59,2264.2,7.50,4,0.681
42.133877,121,0,177,7,908,829,28,288,101.24,263.49,1621.99,2412.9,5.46,2,0.460
31.874475,0,107,210,11,880,744,28,298,108.49,271.60,1691.72,2329.0,7.16,3,0.580
41.540928,111,86,195,6,833,790,28,265,96.38,243.89,1496.93,2359.3,5.46,2,0.481
39.451817,250,0,168,12,1049,688,28,160,106.36,170.28,1144.06,2422.8,6.13,2,0.467
37.914284,260,0,183,13,859,827,28,166,110.37,177.34,1188.39,2400.2,6.42,2,0.489
44.278150,116,90,180,9,870,768,28,276,107.22,256.80,1595.16,2388.7,5.19,1,0.426
31.178104,0,116,196,10,818,813,28,322,109.69,290.64,1789.93,2354.0,6.15,2,0.501
23.690395,139,109,193,6,892,780,28,149,84.17,150.83,977.75,2341.2,6.68,3,0.593
32.763900,187,0,176,11,990,789,28,159,100.08,165.82,1110.95,2402.6,7.29,3,0.570
32.398476,100,78,201,9,864,761,28,261,103.27,243.37,1519.02,2351.6,6.21,2,0.518
28.627043,92,71,247,6,853,695,28,237,88.95,218.85,1353.13,2268.2,7.74,4,0.699
36.804230,0,113,178,8,1002,689,28,313,103.14,280.47,1720.52,2382.0,5.61,2,0.467
18.284903,183,0,193,9,1047,697,28,155,92.60,159.31,1056.75,2370.7,7.73,3,0.640
33.060375,230,0,202,3,827,872,28,146,77.19,147.74,939.36,2353.4,6.52,3,0.612
31.419422,0,107,221,11,819,778,28,296,107.88,270.00,1681.06,2310.0,7.50,3,0.614
31.026420,210,0,196,3,949,795,28,133,74.52,135.91,875.61,2359.7,6.95,4,0.651
44.388466,145,0,178,8,867,824,28,313,108.42,286.14,1755.42,2418.5,5.02,1,0.415
12.176146,0,112,184,8,992,816,28,152,83.34,149.66,991.73,2345.1,9.52,4,0.839
25.558876,145,113,178,8,1002,689,28,153,91.07,156.52,1028.02,2368.4,6.26,2,0.529
36.438810,133,103,200,7,916,753,28,140,84.98,144.08,948.18,2329.0,7.42,3,0.649
32.956950,236,0,176,13,847,893,28,149,107.52,162.80,1108.61,2407.2,6.90,2,0.521
23.835186,0,120,212,10,878,728,28,300,106.13,272.13,1685.46,2322.7,6.89,3,0.570
26.227667,145,113,178,8,867,824,28,153,91.53,157.20,1030.72,2368.4,6.26,2,0.529
17.953955,0,137,158,16,1002,830,28,148,107.37,156.66,1097.98,2390.0,8.86,4,0.686
40.679085,0,138,199,11,801,792,28,326,113.40,295.26,1822.08,2345.9,6.05,2,0.487
19.008854,145,0,178,8,1000,822,28,153,88.59,155.58,1029.86,2391.8,7.96,4,0.662
33.715378,111,86,195,5,895,733,28,262,92.98,239.97,1467.39,2358.0,5.39,2,0.485
8.535713,0,195,220,11,898,713,28,158,92.90,158.35,1054.88,2270.6,9.56,4,0.800
13.458571,0,185,167,16,1074,678,28,151,108.10,158.92,1107.15,2365.2,8.37,3,0.637
32.239900,0,90,199,11,931,762,28,273,105.50,251.19,1580.88,2347.1,7.60,3,0.609
23.518026,118,92,183,7,953,780,28,149,85.86,150.94,989.61,2360.4,7.10,3,0.613
29.723310,169,143,191,8,967,643,28,143,91.18,149.49,984.84,2340.7,6.13,2,0.525
49.773273,101,78,171,10,936,763,28,260,107.32,244.17,1535.62,2403.2,5.55,1,0.441
52.441544,161,0,178,10,917,759,28,313,114.79,288.94,1787.72,2422.0,5.08,1,0.403
40.934190,120,0,168,7,970,794,28,284,100.96,260.12,1604.74,2427.5,5.29,1,0.442
44.864204,0,0,182,3,986,817,28,336,89.12,292.27,1751.54,2398.2,5.86,2,0.542
13.196570,0,134,181,11,979,812,28,145,91.70,147.85,1005.28,2347.0,9.97,4,0.803
37.431652,237,0,174,12,1069,675,28,150,104.17,161.40,1094.47,2409.9,6.67,2,0.512
29.868101,170,133,192,8,814,805,28,144,91.65,151.02,992.70,2341.6,6.23,2,0.534
56.612873,170,0,195,8,811,802,28,331,111.22,301.65,1839.07,2395.1,4.97,1,0.418
12.458832,0,143,193,9,1047,697,28,155,86.55,153.02,1016.15,2324.6,9.51,4,0.801
23.786922,183,0,193,9,877,868,28,155,93.21,160.17,1060.25,2370.8,7.73,3,0.640
13.293098,0,166,180,10,961,805,28,135,88.46,138.93,945.34,2339.5,9.33,4,0.767
39.417343,112,87,178,10,910,745,28,266,108.51,249.51,1563.56,2391.4,5.44,1,0.436
46.229366,145,113,179,8,869,690,28,314,111.01,287.89,1758.08,2393.8,4.30,1,0.360
44.519466,145,0,127,8,1000,822,28,313,110.61,286.77,1765.75,2505.4,3.83,0,0.296
23.738659,173,0,182,3,986,817,28,146,74.84,145.12,929.44,2382.3,6.87,3,0.640
26.144930,136,106,178,7,941,774,28,144,86.72,147.90,971.84,2366.6,6.53,3,0.563
15.520104,0,182,181,15,839,884,28,148,104.90,156.09,1079.88,2340.5,9.04,4,0.704
43.574883,117,91,191,7,946,666,28,277,100.93,254.66,1566.06,2368.6,5.21,1,0.449
35.859646,0,107,164,13,953,784,28,298,116.28,274.75,1731.47,2408.8,6.13,2,0.453
41.051400,145,0,178,8,1002,689,28,313,107.95,285.46,1752.72,2418.5,5.02,1,0.415
28.985570,184,143,194,9,880,699,28,155,96.41,161.41,1058.19,2340.0,5.93,2,0.500
46.243156,134,0,195,6,924,760,28,289,98.27,263.16,1609.91,2383.3,5.63,2,0.492
26.917143,175,0,171,2,1000,828,28,148,72.84,145.84,926.44,2400.5,6.25,3,0.594
10.535193,0,179,202,8,824,869,28,145,83.68,144.95,958.12,2300.0,9.23,4,0.800
25.096926,0,0,178,8,1000,822,28,313,100.66,279.53,1722.36,2405.4,6.96,3,0.569
29.068308,162,126,172,10,923,764,28,136,96.43,146.45,987.38,2376.4,6.22,2,0.504
9.735401,0,143,193,9,877,868,28,155,87.16,153.88,1019.65,2324.7,9.51,4,0.801
33.798115,99,77,189,6,919,749,28,255,94.39,234.93,1449.20,2368.6,5.66,2,0.497
39.844820,207,172,216,10,822,638,28,162,100.94,169.18,1104.49,2300.8,5.94,2,0.501
26.965406,196,98,199,6,847,783,28,136,85.10,142.60,930.66,2336.5,6.36,3,0.566
27.234303,163,128,197,8,961,641,28,164,92.84,166.06,1077.47,2336.8,6.19,2,0.531
30.647207,214,164,202,10,820,680,28,162,101.87,169.78,1109.80,2326.9,5.61,2,0.468
33.053480,214,152,200,9,819,704,28,157,98.23,164.47,1072.92,2330.9,5.63,2,0.477
24.579819,153,194,192,8,935,623,28,149,92.29,154.27,1008.18,2328.1,5.76,2,0.495
21.911547,105,193,196,6,965,643,28,135,82.18,138.32,903.69,2313.4,6.55,3,0.585
30.881630,209,161,201,7,848,669,28,159,92.60,163.44,1050.34,2325.7,5.42,2,0.475
15.340841,15,195,176,6,1021,709,28,144,79.62,142.18,929.33,2340.1,7.29,3,0.645
24.338503,174,185,228,7,845,612,28,154,89.40,157.49,1013.36,2271.3,6.32,3,0.564
23.890343,187,195,185,7,898,636,28,167,93.91,169.50,1084.61,2345.4,4.90,1,0.427
22.931973,86,190,213,6,923,623,28,184,86.38,177.09,1117.77,2291.9,6.46,3,0.581
29.413046,178,187,221,7,854,614,28,156,90.23,159.44,1024.86,2283.5,6.05,2,0.538
28.629800,91.7,71.5,246.9,6,852.9,695.4,28,236.9,88.95,218.77,1352.67,2268.2,7.74,4,0.699
36.804920,0,113,178.5,8,1001.9,688.7,28,313.3,103.18,280.72,1721.86,2381.3,5.62,2,0.468
18.287660,183.4,0,193.3,9.1,1047.4,696.7,28,154.8,92.89,159.29,1057.45,2370.4,7.76,3,0.641
32.720463,230.5,0,202.5,3.4,827,871.8,28,145.9,78.36,148.16,945.03,2353.2,6.58,3,0.613
31.420110,0,106.7,221.4,10.5,819.2,778.4,28,296,106.44,269.40,1673.59,2309.0,7.45,3,0.615
28.937998,210.2,0,195.7,3.1,949.4,795.3,28,133.1,74.85,136.13,877.69,2360.4,6.95,3,0.650
40.925230,145,0,178.5,8,867.2,824,28,313.3,108.46,286.39,1756.81,2417.8,5.03,1,0.416
12.180972,0,111.9,184.4,7.9,992,815.9,28,151.6,82.99,149.20,988.37,2344.3,9.50,4,0.843
25.559565,145,113,178.5,8,1001.9,688.7,28,153.1,91.07,156.60,1028.44,2367.7,6.27,2,0.530
36.443634,132.6,103.3,200.3,7.4,916,753.4,28,139.9,86.11,144.47,953.67,2328.9,7.49,4,0.650
32.963850,236,0,175.8,12.6,846.8,892.7,28,149.5,106.43,162.72,1104.87,2407.1,6.83,2,0.520
23.835875,0,119.8,211.5,9.9,878.2,727.6,28,299.8,105.80,271.84,1683.00,2323.3,6.87,3,0.569
26.233183,145,113,178.5,8,867.2,824,28,153.1,91.55,157.28,1031.19,2367.8,6.27,2,0.530
17.959470,0,136.6,158.1,16.1,1001.8,830.1,28,148.1,107.65,156.85,1099.89,2390.0,8.87,4,0.687
38.630650,0,137.9,199,10.8,801.1,792.5,28,326.5,112.90,295.44,1821.43,2345.9,6.03,2,0.486
19.009542,144.7,0,178.1,8,999.7,822.2,28,152.7,88.53,155.32,1028.38,2391.5,7.98,4,0.663
33.718822,110.5,86.1,195.4,5,895.2,732.6,28,261.9,92.93,239.87,1466.77,2357.3,5.41,2,0.486
8.536403,0,194.9,219.7,11,897.7,712.9,28,158.4,92.94,158.67,1056.68,2271.0,9.54,4,0.798
13.461329,0,185.3,166.7,15.6,1074.5,678,28,150.7,106.93,158.20,1099.84,2365.2,8.37,3,0.637
32.245415,0,89.6,198.7,10.6,931.3,762.2,28,272.6,104.29,250.38,1573.04,2347.1,7.55,3,0.609
23.524231,117.6,91.7,182.9,7.1,953.4,780.3,28,149,86.12,151.04,991.02,2360.7,7.13,3,0.614
29.726068,169.4,142.7,190.7,8.4,967.4,643.5,28,143,92.36,149.99,991.01,2341.8,6.16,2,0.524
49.773273,100.6,78.4,170.6,10.4,935.7,762.9,28,259.9,108.44,244.55,1541.05,2404.0,5.59,1,0.440
52.446370,160.5,0,177.6,9.6,916.6,759.5,28,312.9,113.59,288.35,1781.12,2422.0,5.04,1,0.402
40.934880,119.7,0,168.3,7.2,970.4,794.2,28,284,101.52,260.35,1607.70,2427.2,5.32,1,0.443
44.868340,0,0,181.9,3.4,985.8,816.8,28,336.5,90.33,293.16,1759.81,2398.9,5.91,2,0.541
13.202086,0,133.6,180.8,11.1,979.5,811.5,28,144.8,91.94,147.79,1005.81,2347.3,9.99,4,0.804
37.431652,236.8,0,173.8,11.9,1069.3,674.8,28,150,103.87,161.27,1092.91,2410.0,6.66,2,0.512
29.870860,170.2,132.6,191.6,8.5,814.1,805.3,28,143.7,93.04,151.38,998.88,2342.7,6.28,2,0.533
56.619080,169.6,0,194.9,8.1,811,802.3,28,330.5,111.42,301.35,1838.18,2395.2,4.99,1,0.418
12.459520,0,142.8,193.3,9.1,1047.4,696.7,28,154.8,86.81,152.97,1016.71,2324.3,9.53,4,0.804
23.786922,183.4,0,193.3,9.1,877.2,867.7,28,154.8,93.49,160.15,1060.93,2370.5,7.76,3,0.641
13.293787,0,165.7,180.2,10,961,804.9,28,134.7,88.41,138.68,943.92,2339.2,9.36,4,0.770
39.421480,112.3,87.5,177.9,10.4,909.7,744.5,28,266.2,109.72,250.18,1570.54,2391.9,5.47,1,0.435
46.234190,145.3,113.2,178.9,8,869.1,690.2,28,314,111.05,287.91,1758.22,2394.0,4.29,1,0.359
44.523600,144.7,0,127.3,8,999.7,822.2,28,312.7,110.55,286.51,1764.28,2504.8,3.85,0,0.297
23.744175,172.6,0,181.9,3.4,985.8,816.8,28,145.7,75.91,145.34,933.91,2382.7,6.94,3,0.641
26.147688,136.3,106.2,178.1,7.5,941.5,774.3,28,143.8,88.17,148.36,978.60,2367.0,6.60,3,0.563
15.526310,0,182.1,181.4,15,838.9,884.3,28,148.1,104.92,156.18,1080.37,2340.0,9.05,4,0.705
43.578330,116.8,91,190.6,7,946.5,665.6,28,277,100.92,254.65,1566.00,2369.1,5.21,1,0.448
35.865852,0,107.5,163.6,12.8,953.2,784,28,298.1,115.74,274.61,1728.99,2409.2,6.09,2,0.451
41.053470,145,0,178.5,8,1001.9,688.7,28,313.3,107.98,285.71,1754.06,2417.8,5.03,1,0.416
28.991087,183.9,143.2,193.8,9.2,879.6,698.5,28,155.2,97.00,161.80,1062.02,2340.4,5.95,2,0.499
46.247290,133.7,0,194.9,5.5,924.1,760.1,28,289,96.82,262.54,1602.34,2382.8,5.57,2,0.492
26.922659,175.1,0,171.2,2.2,1000,828.5,28,147.8,73.40,145.93,928.60,2400.4,6.29,3,0.595
10.535883,0,178.9,201.7,7.8,824,868.7,28,145.4,83.15,145.03,956.92,2300.3,9.18,4,0.798
25.103820,0,0,178.1,8,999.7,822.2,28,312.7,100.62,279.29,1720.97,2405.2,6.97,3,0.570
29.073135,161.6,125.8,171.6,10.4,922.6,764.4,28,136.4,97.60,147.23,995.09,2377.4,6.26,2,0.503
9.738159,0,142.8,193.3,9.1,877.2,867.7,28,154.8,87.41,153.83,1020.19,2324.4,9.53,4,0.804
33.798800,98.8,77,188.6,6.5,919,749.3,28,255.3,95.86,235.77,1458.05,2369.7,5.71,2,0.496
37.171032,105.1,81.8,209.7,9,904,679.7,28,272.8,104.44,252.77,1570.30,2338.5,6.14,2,0.517
33.762260,190.1,148.1,178.8,18.8,838.1,741.4,28,162,126.35,179.53,1240.59,2374.3,6.32,1,0.444
16.503986,144.2,112.3,220.1,10.1,923.2,657.9,28,153.6,95.15,158.79,1052.64,2298.9,7.78,4,0.654
19.987910,114.6,89.3,201.9,8.8,860,829.5,28,146.5,89.77,150.86,1001.36,2329.7,8.18,4,0.692
36.349865,178.1,138.7,167.5,18.3,944,694.6,28,151.8,123.08,169.83,1185.39,2392.3,6.39,1,0.444
38.215588,142.8,111.2,167.8,22.1,913.9,651.2,28,309.9,150.71,301.13,1949.57,2424.2,5.38,0,0.342
15.423578,0,174.9,158.4,17.9,942.7,844.5,28,143.6,113.25,155.94,1106.73,2382.3,8.37,3,0.637
33.419590,139.9,0,213.5,6.2,895.5,722.5,28,303.6,100.02,275.15,1675.85,2354.9,5.84,2,0.514
39.056057,0,0,190.2,6.7,1013.2,730.4,28,374.3,103.73,327.39,1976.76,2393.8,5.98,2,0.508
