Error,Experiments,Learning Rate,LR Decay,Tolerance,Gradient,Hyperparameters
3.730316E-24,271,0.75150883,0.994125,1.4186099E-12,0.11888818,10
3.8116094E-24,251,0.7518673,0.99411726,1.4200287E-12,0.12014777,10
3.818367E-24,252,0.75185764,0.99411035,1.4203758E-12,0.119097926,10
3.740768E-24,249,0.75197434,0.9941227,1.4167449E-12,0.11408858,10
3.6708214E-24,267,0.7517325,0.9941137,1.4152674E-12,0.119962394,10
3.9101374E-24,272,0.75147253,0.99412435,1.4187969E-12,0.11127534,10
3.729185E-24,269,0.75177646,0.99411726,1.4200377E-12,0.110790506,10
3.675948E-24,263,0.75171924,0.9941242,1.4171331E-12,0.11582387,10
3.7045725E-24,248,0.7518417,0.99412155,1.4169959E-12,0.11253347,10
3.776212E-24,248,0.75156635,0.994118,1.4201816E-12,0.12069008,10
3.6981862E-24,285,0.7515892,0.99411315,1.4180822E-12,0.11568766,10
3.7200937E-24,272,0.7515285,0.99412173,1.4153755E-12,0.113328874,10
3.7378683E-24,273,0.75174546,0.9941097,1.419747E-12,0.11429061,10
3.6942064E-24,267,0.75186837,0.9941067,1.4205643E-12,0.114377126,10
3.6896464E-24,261,0.7515652,0.9941221,1.4180093E-12,0.11414033,10
3.7317972E-24,253,0.75153244,0.9941191,1.4175333E-12,0.12299792,10
3.7580758E-24,250,0.7516064,0.9941237,1.4198177E-12,0.11449775,10
3.6900925E-24,261,0.75147897,0.99412066,1.4198764E-12,0.11664302,10
3.756688E-24,249,0.7517752,0.9941196,1.4182814E-12,0.11704622,10
3.7217235E-24,282,0.75194573,0.99410796,1.4202588E-12,0.11837074,10
3.7509342E-24,252,0.7515109,0.9941159,1.4151372E-12,0.113743655,10
3.7818623E-24,256,0.7517586,0.99411374,1.4151987E-12,0.11875729,10
3.738771E-24,273,0.7514921,0.99412036,1.4197682E-12,0.11754947,10
3.710615E-24,271,0.7515421,0.99411404,1.4155467E-12,0.120103784,10
3.719797E-24,248,0.7518348,0.99412096,1.4188857E-12,0.113226876,10
3.7797122E-24,283,0.75181305,0.9941154,1.4165604E-12,0.12252318,10
3.728908E-24,272,0.7518522,0.9941219,1.4179663E-12,0.12012454,10
3.6884738E-24,285,0.75160086,0.99411327,1.4201101E-12,0.119796984,10
3.8611223E-24,284,0.75176567,0.994121,1.4193413E-12,0.114298224,10
3.7503607E-24,258,0.7514695,0.99412423,1.4160852E-12,0.11502579,10
3.833536E-24,284,0.75175655,0.9941187,1.4149903E-12,0.11388092,10
3.8173283E-24,280,0.7513365,0.994124,1.4168628E-12,0.114448525,10
3.69566E-24,266,0.751796,0.99412096,1.4202459E-12,0.11371443,10
3.806136E-24,251,0.7516397,0.9941139,1.4186611E-12,0.12035707,10
3.6976447E-24,283,0.75162095,0.9941211,1.4157346E-12,0.1206688,10
3.7973547E-24,253,0.7515068,0.9941144,1.4193055E-12,0.11828481,10
3.821285E-24,280,0.75160867,0.99412334,1.4175084E-12,0.11448253,10
3.799962E-24,248,0.7519236,0.99411637,1.4189769E-12,0.12214691,10
3.7365103E-24,260,0.75184816,0.99412143,1.4201648E-12,0.11310616,10
3.7046387E-24,277,0.751645,0.99411505,1.4150166E-12,0.11801983,10
3.7235726E-24,271,0.7517972,0.9941233,1.4174616E-12,0.12001535,10
3.825514E-24,255,0.7515808,0.99411464,1.4182083E-12,0.12047436,10
3.6914233E-24,266,0.75194275,0.994117,1.418389E-12,0.110123195,10
3.650373E-24,265,0.7515781,0.9941137,1.4204194E-12,0.11367723,10
3.7917096E-24,278,0.75155413,0.99412465,1.4179346E-12,0.12135125,10
3.7072408E-24,260,0.7519301,0.9941202,1.4158296E-12,0.11474182,10
3.7282746E-24,271,0.7516412,0.99411356,1.4185527E-12,0.11546604,10
3.732412E-24,272,0.75173354,0.9941114,1.4185706E-12,0.112381674,10
3.797134E-24,255,0.7517046,0.9941135,1.4193581E-12,0.11136726,10
3.776702E-24,251,0.7514188,0.9941205,1.4202659E-12,0.11417768,10
3.730885E-24,256,0.75162476,0.9941236,1.41748E-12,0.12314204,10
3.7627087E-24,256,0.7514636,0.9941166,1.4150878E-12,0.115232594,10
3.7195872E-24,270,0.7519753,0.99411356,1.4195352E-12,0.118721165,10
3.6729648E-24,257,0.7515596,0.9941131,1.4150562E-12,0.113287136,10
3.714056E-24,284,0.7513487,0.99411887,1.4197646E-12,0.11840923,10
3.6926287E-24,262,0.75153077,0.99411756,1.4201583E-12,0.11387611,10
3.7128377E-24,277,0.75166,0.9941159,1.4180185E-12,0.12033402,10
3.714614E-24,269,0.75182587,0.99411356,1.4197001E-12,0.118136585,10
3.6608782E-24,263,0.7516204,0.9941169,1.4167635E-12,0.11694658,10
3.696877E-24,270,0.7517342,0.9941179,1.4152514E-12,0.11816542,10
3.737363E-24,258,0.75170463,0.9941216,1.4175864E-12,0.12199633,10
3.689416E-24,267,0.751904,0.99410856,1.4188986E-12,0.11906585,10
3.680451E-24,267,0.75183624,0.99410826,1.4167436E-12,0.11991306,10
3.8582004E-24,285,0.7518619,0.9941161,1.4170812E-12,0.11231605,10
3.673208E-24,263,0.75185317,0.99411726,1.4177932E-12,0.114948295,10
3.836461E-24,284,0.75156,0.9941171,1.4162611E-12,0.11415453,10
3.7226685E-24,276,0.751958,0.9941114,1.4158986E-12,0.11206436,10
3.62832E-24,265,0.7517426,0.99411714,1.4171852E-12,0.11822691,10
3.6738763E-24,263,0.75134385,0.9941208,1.4179755E-12,0.11543453,10
3.7638388E-24,258,0.7519357,0.9941152,1.4199331E-12,0.11494049,10
4.0011384E-24,259,0.751766,0.9941185,1.4181058E-12,0.12185619,10
3.7209965E-24,283,0.7517687,0.99411863,1.4195912E-12,0.11956391,10
3.776867E-24,249,0.75155365,0.99412256,1.4184808E-12,0.12261349,10
3.7174798E-24,281,0.751751,0.99410814,1.4153145E-12,0.113554336,10
3.6909015E-24,267,0.751852,0.994119,1.4188162E-12,0.113284215,10
3.7928894E-24,252,0.75155514,0.9941177,1.4174684E-12,0.11989927,10
3.670994E-24,257,0.75196487,0.99410534,1.4152174E-12,0.115578905,10
3.713459E-24,270,0.7517524,0.99412125,1.4171768E-12,0.1143618,10
3.6493652E-24,265,0.75194484,0.9941143,1.4192831E-12,0.11362486,10
3.7598787E-24,275,0.75181,0.9941106,1.4198483E-12,0.11127656,10
3.8551104E-24,284,0.7518015,0.99412143,1.4184887E-12,0.11454446,10
3.7879618E-24,255,0.751319,0.9941211,1.4178025E-12,0.11498754,10
3.672536E-24,263,0.7519232,0.994114,1.41874E-12,0.115304925,10
3.7704987E-24,256,0.75138605,0.994116,1.4195911E-12,0.11193237,10
3.7456563E-24,251,0.7513774,0.99411637,1.415383E-12,0.11173777,10
3.7146293E-24,248,0.7515605,0.9941187,1.4168104E-12,0.11422639,10
3.7256536E-24,272,0.75157183,0.99411595,1.4181943E-12,0.119751446,10
3.766777E-24,277,0.7513376,0.9941214,1.420468E-12,0.11274346,10
3.7118067E-24,270,0.7517471,0.99411064,1.4170058E-12,0.112924725,10
3.7179866E-24,270,0.7519768,0.9941095,1.4182176E-12,0.11230333,10
3.6955503E-24,269,0.7514336,0.9941174,1.4157076E-12,0.11658198,10
3.748593E-24,280,0.751834,0.9941139,1.4187542E-12,0.117274895,10
3.663998E-24,265,0.75167185,0.9941198,1.42005E-12,0.11222914,10
3.8042884E-24,255,0.75189686,0.994121,1.4195798E-12,0.115415625,10
3.7366842E-24,275,0.7513288,0.99412394,1.4157443E-12,0.11585847,10
3.8109097E-24,254,0.7516239,0.99411553,1.4173123E-12,0.11990374,10
3.812782E-24,283,0.7517281,0.9941115,1.418414E-12,0.12291718,10
3.792389E-24,253,0.7514578,0.99412435,1.4170847E-12,0.12137211,10
3.714668E-24,271,0.7514319,0.9941233,1.4154711E-12,0.11630845,10
3.7199706E-24,271,0.75181866,0.9941165,1.4164838E-12,0.118359536,10
3.6807686E-24,284,0.7515941,0.99411917,1.4160476E-12,0.12157133,10
3.67845E-24,267,0.7514955,0.9941236,1.4161415E-12,0.11261508,10
3.7173303E-24,278,0.7518181,0.9941164,1.4178444E-12,0.11571916,10
3.7351554E-24,274,0.7517994,0.99410665,1.417676E-12,0.120249845,10
3.8746095E-24,249,0.751387,0.99411476,1.4200697E-12,0.11124989,10
3.756184E-24,256,0.7517432,0.9941179,1.4150928E-12,0.112525724,10
3.8896365E-24,275,0.75142515,0.9941228,1.4196387E-12,0.10992786,10
3.7972135E-24,254,0.7516648,0.99411976,1.4196312E-12,0.116875045,10
3.745375E-24,249,0.7514715,0.9941232,1.4194928E-12,0.112967975,10
3.654672E-24,263,0.75160784,0.9941219,1.4154924E-12,0.1182984,10
3.6786185E-24,285,0.7518188,0.99411076,1.416059E-12,0.1165574,10
3.6915286E-24,269,0.7518816,0.9941067,1.4152305E-12,0.115237966,10
4.081458E-24,258,0.75191504,0.9941076,1.4163009E-12,0.12199841,10
3.6285618E-24,264,0.7517588,0.9941109,1.416135E-12,0.12048829,10
3.7093786E-24,269,0.7514393,0.9941198,1.4171593E-12,0.112931356,10
3.8935954E-24,261,0.75132394,0.9941248,1.4176638E-12,0.11132653,10
3.7510103E-24,258,0.75181055,0.994119,1.4178821E-12,0.1165571,10
3.821682E-24,254,0.75193983,0.9941212,1.4202435E-12,0.12084019,10
3.7722512E-24,252,0.75187147,0.9941099,1.4178295E-12,0.11284222,10
3.721587E-24,259,0.7518216,0.9941192,1.4169878E-12,0.115574144,10
3.839274E-24,282,0.75182414,0.994115,1.4185857E-12,0.11270236,10
3.8288677E-24,282,0.7517041,0.9941149,1.4160137E-12,0.11112526,10
3.6960117E-24,260,0.7516833,0.9941111,1.4191069E-12,0.121771164,10
3.6625285E-24,263,0.75189424,0.9941149,1.4150818E-12,0.11294074,10
3.6492548E-24,265,0.7514411,0.9941231,1.4185217E-12,0.11496267,10
3.738232E-24,277,0.75167215,0.99412024,1.419852E-12,0.11849568,10
3.730298E-24,271,0.7513899,0.9941175,1.4194386E-12,0.12088745,10
3.7600404E-24,248,0.751632,0.99412125,1.4160816E-12,0.121830516,10
3.6892536E-24,269,0.7513641,0.9941194,1.4150081E-12,0.11795222,10
3.7662002E-24,256,0.7518191,0.99411714,1.4156795E-12,0.11327128,10
3.755004E-24,280,0.75191104,0.9941239,1.4194089E-12,0.12067499,10
3.726457E-24,270,0.75164354,0.99412155,1.4192074E-12,0.1143141,10
3.7676928E-24,282,0.75172544,0.99412054,1.4151564E-12,0.1231367,10
3.8114702E-24,256,0.7517656,0.9941207,1.4193039E-12,0.120890304,10
3.7802822E-24,252,0.7515665,0.99411124,1.4167087E-12,0.11607943,10
3.7334136E-24,277,0.7517454,0.994113,1.4203481E-12,0.11736307,10
3.845967E-24,282,0.75167984,0.9941164,1.4189327E-12,0.11125951,10
3.638743E-24,264,0.75153863,0.99411297,1.4173657E-12,0.11861624,10
4.015258E-24,262,0.7519175,0.99411666,1.4184982E-12,0.12311271,10
3.6974865E-24,257,0.7517376,0.9941181,1.4191471E-12,0.11982949,10
3.765484E-24,249,0.7513354,0.9941234,1.4191553E-12,0.11995327,10
3.711929E-24,278,0.7519166,0.99412096,1.4151098E-12,0.11519468,10
3.7415823E-24,273,0.7518998,0.99412215,1.4194983E-12,0.11781521,10
3.8423675E-24,282,0.7518099,0.9941094,1.4196671E-12,0.11040057,10
3.8011223E-24,278,0.7517538,0.9941169,1.4202011E-12,0.11933621,10
3.7229573E-24,270,0.7514176,0.9941245,1.4196365E-12,0.11650448,10
3.714653E-24,280,0.75189024,0.99410486,1.4177487E-12,0.11948387,10
3.732911E-24,282,0.75148976,0.99412364,1.4199223E-12,0.11953776,10
3.6853294E-24,264,0.7517526,0.99412316,1.4188212E-12,0.11033028,10
3.9992716E-24,262,0.7518765,0.9941089,1.415662E-12,0.12051577,10
3.643256E-24,265,0.7517245,0.9941225,1.419918E-12,0.12193236,10
3.822373E-24,280,0.7516014,0.994115,1.4175691E-12,0.11043149,10
3.757866E-24,249,0.75195426,0.99411345,1.4200254E-12,0.11196187,10
3.7314012E-24,272,0.7518308,0.99410826,1.4193132E-12,0.11640855,10
3.8626925E-24,284,0.7515367,0.99411875,1.4191623E-12,0.11080565,10
3.753811E-24,258,0.7516915,0.9941232,1.420148E-12,0.12163006,10
3.7344947E-24,271,0.7515676,0.99412364,1.4194381E-12,0.12275895,10
3.6794804E-24,262,0.75196475,0.9941202,1.418267E-12,0.11731664,10
3.7035738E-24,261,0.7516742,0.9941249,1.4201681E-12,0.11499827,10
3.7207362E-24,274,0.75167215,0.9941142,1.4150438E-12,0.11853966,10
3.7559238E-24,249,0.7514405,0.99411803,1.4153158E-12,0.12036261,10
3.6706605E-24,266,0.7519101,0.9941058,1.4179287E-12,0.11089706,10
3.7541713E-24,249,0.7518873,0.9941179,1.4158063E-12,0.11752818,10
3.6693123E-24,263,0.7514705,0.9941205,1.4153101E-12,0.1120302,10
3.6714013E-24,261,0.75174946,0.99411577,1.4155951E-12,0.11293241,10
3.782233E-24,251,0.7519551,0.9941189,1.4180534E-12,0.11649849,10
3.7907137E-24,256,0.75150824,0.9941166,1.420156E-12,0.115555294,10
3.7425407E-24,277,0.7515542,0.99411446,1.4181568E-12,0.11287997,10
3.738636E-24,274,0.7513895,0.9941225,1.4183081E-12,0.11770225,10
3.675441E-24,264,0.75179505,0.9941176,1.4185007E-12,0.11036939,10
3.690232E-24,257,0.7515807,0.99411416,1.4183745E-12,0.11511654,10
3.768297E-24,252,0.7518236,0.99412304,1.4188142E-12,0.11195945,10
4.0149297E-24,257,0.7515186,0.99411374,1.4178789E-12,0.12252157,10
3.6483397E-24,265,0.7514152,0.99412423,1.4182815E-12,0.11548318,10
3.777699E-24,280,0.75146276,0.9941217,1.4168975E-12,0.11157838,10
3.6914123E-24,257,0.7516037,0.9941223,1.4168213E-12,0.11508235,10
3.6864993E-24,257,0.7517299,0.99412346,1.4161018E-12,0.11829847,10
3.7344983E-24,258,0.7513275,0.99412197,1.4177177E-12,0.121821545,10
3.7711365E-24,252,0.7513702,0.994125,1.4195531E-12,0.11378346,10
3.7688126E-24,256,0.7518013,0.99412155,1.4170289E-12,0.1148932,10
3.7134937E-24,271,0.75195324,0.9941154,1.4153204E-12,0.11735999,10
3.7987486E-24,279,0.75184906,0.994123,1.4190281E-12,0.12315805,10
3.808791E-24,280,0.7518695,0.99411803,1.4174862E-12,0.116705574,10
3.7361135E-24,276,0.7514855,0.99411774,1.420077E-12,0.12098952,10
3.767911E-24,254,0.75194484,0.99412155,1.4176439E-12,0.11034537,10
3.7170187E-24,277,0.7519738,0.99410486,1.4152183E-12,0.11194141,10
3.7067773E-24,284,0.7514074,0.9941149,1.4172335E-12,0.116354294,10
3.669294E-24,261,0.7518482,0.9941153,1.4173956E-12,0.11809826,10
3.7202424E-24,271,0.751451,0.9941221,1.4166191E-12,0.117579214,10
3.6677634E-24,266,0.75194055,0.9941224,1.4165674E-12,0.11795418,10
3.8089332E-24,251,0.75184035,0.994119,1.4189113E-12,0.120842345,10
3.705198E-24,257,0.7519439,0.9941158,1.4201196E-12,0.11719481,10
3.643533E-24,264,0.75167865,0.994118,1.4171033E-12,0.11903645,10
3.7689147E-24,253,0.75172055,0.99412,1.4186839E-12,0.1111719,10
3.7231695E-24,284,0.7513624,0.99412394,1.417668E-12,0.11201696,10
3.734581E-24,272,0.75174755,0.994116,1.4182236E-12,0.112344064,10
3.726036E-24,272,0.7513486,0.99411726,1.4185432E-12,0.12241754,10
3.7267572E-24,276,0.7517357,0.99411523,1.4165049E-12,0.11220525,10
3.7046024E-24,260,0.751616,0.994122,1.4184639E-12,0.12181931,10
3.631983E-24,265,0.7516464,0.9941175,1.4191388E-12,0.12184297,10
3.6963553E-24,284,0.7518819,0.9941158,1.4190326E-12,0.12062743,10
3.7903733E-24,249,0.7519165,0.9941061,1.4174743E-12,0.11975155,10
3.72031E-24,248,0.7518283,0.9941072,1.4159558E-12,0.11276879,10
4.012129E-24,265,0.7519721,0.9941146,1.4204599E-12,0.12243148,10
3.7244316E-24,271,0.75141144,0.994121,1.417561E-12,0.11812446,10
3.80703E-24,254,0.7519682,0.9941119,1.4156291E-12,0.118111305,10
3.7309484E-24,273,0.751821,0.99410915,1.4184425E-12,0.117393,10
3.743477E-24,274,0.7517271,0.99411285,1.4178109E-12,0.110072315,10
3.7771686E-24,252,0.75196373,0.9941211,1.4203658E-12,0.11135146,10
3.728978E-24,271,0.7514656,0.99412465,1.4189532E-12,0.122576304,10
3.8295276E-24,281,0.751325,0.9941219,1.4170599E-12,0.11408317,10
3.6374246E-24,265,0.7518407,0.9941134,1.4204069E-12,0.12064139,10
3.677762E-24,261,0.7513848,0.99411994,1.4196661E-12,0.12028201,10
3.755862E-24,251,0.75181955,0.9941151,1.4183156E-12,0.12297102,10
3.8047404E-24,255,0.7516036,0.9941206,1.4182612E-12,0.11721956,10
3.753198E-24,249,0.75174886,0.9941111,1.4198811E-12,0.11043817,10
3.775881E-24,248,0.7513971,0.9941229,1.4192579E-12,0.12232508,10
3.7870743E-24,251,0.7517165,0.9941093,1.418769E-12,0.115284115,10
3.7601588E-24,253,0.7518784,0.99411774,1.4164883E-12,0.11085448,10
3.7341165E-24,273,0.7516578,0.994125,1.4170746E-12,0.11431082,10
3.6797198E-24,261,0.7515066,0.99412274,1.4190847E-12,0.12082218,10
3.849351E-24,285,0.7515761,0.994115,1.4153839E-12,0.11048891,10
3.692891E-24,261,0.7514953,0.99412215,1.4199003E-12,0.11567255,10
3.6319645E-24,265,0.75193304,0.99411577,1.418101E-12,0.119037755,10
3.6327483E-24,265,0.75144166,0.9941238,1.415896E-12,0.11649858,10
3.663281E-24,262,0.7519798,0.9941057,1.4162718E-12,0.11345662,10
3.732035E-24,258,0.7515541,0.9941121,1.4184338E-12,0.11943521,10
3.6628378E-24,261,0.7520507,0.9941056,1.4162169E-12,0.11376453,10
3.9541515E-24,263,0.7520367,0.9941205,1.4151133E-12,0.12186421,10
3.6433348E-24,268,0.75201577,0.99410915,1.417831E-12,0.11373854,10
4.000259E-24,260,0.7517809,0.994116,1.4179676E-12,0.121884085,10
3.7494886E-24,258,0.75150144,0.9941177,1.4182612E-12,0.11568815,10
3.640614E-24,264,0.7514812,0.9941207,1.4153729E-12,0.116928175,10
3.6885168E-24,267,0.75205785,0.9941242,1.4174855E-12,0.11350561,10
3.6368562E-24,268,0.7516344,0.99412,1.4160641E-12,0.11983958,10
3.6466582E-24,268,0.7517044,0.9941202,1.4182823E-12,0.113277934,10
3.6693045E-24,266,0.75141346,0.99411803,1.4167413E-12,0.11305607,10
3.63423E-24,268,0.7515474,0.99411565,1.4164271E-12,0.116577566,10
3.706446E-24,259,0.7514824,0.9941185,1.4152515E-12,0.11504632,10
3.66606E-24,261,0.7518115,0.9941188,1.4153881E-12,0.116951905,10
4.0096936E-24,266,0.7519485,0.9941135,1.4163541E-12,0.12182783,10
3.932318E-24,265,0.7520195,0.9941214,1.4181487E-12,0.121282406,10
3.7047926E-24,259,0.75178736,0.9941204,1.4151304E-12,0.11963301,10
3.6679295E-24,262,0.7519433,0.9941215,1.4156611E-12,0.11680873,10
3.6435387E-24,264,0.751812,0.99411327,1.416974E-12,0.11742716,10
3.6461786E-24,268,0.7517207,0.99411976,1.418342E-12,0.11448306,10
3.9912607E-24,259,0.7520038,0.9941228,1.4169927E-12,0.12303878,10
3.684329E-24,260,0.75151426,0.9941125,1.4172914E-12,0.121278726,10
3.6727695E-24,261,0.7518804,0.99412334,1.4169678E-12,0.121062815,10
3.6592595E-24,262,0.75153315,0.99411345,1.4156533E-12,0.1158791,10
3.6319468E-24,268,0.7519381,0.9941079,1.4161001E-12,0.1137093,10
3.695808E-24,269,0.7515731,0.9941182,1.4163901E-12,0.12117106,10
3.6613125E-24,261,0.75186944,0.99410534,1.4169752E-12,0.11606658,10
3.687332E-24,267,0.75193316,0.9941212,1.4179403E-12,0.11690365,10
3.6703327E-24,263,0.75180763,0.994115,1.4183756E-12,0.11631199,10
3.704909E-24,269,0.7514732,0.99411917,1.4179063E-12,0.11678098,10
4.006392E-24,259,0.7520159,0.9941073,1.41669E-12,0.11869772,10
3.649797E-24,266,0.7515807,0.9941149,1.4151541E-12,0.116977714,10
3.6698137E-24,263,0.7515247,0.99411356,1.4181992E-12,0.113963366,10
3.6754284E-24,262,0.752003,0.994119,1.4167869E-12,0.11585997,10
3.7187053E-24,259,0.7514406,0.99411535,1.418299E-12,0.11437411,10
3.7125E-24,269,0.75182235,0.9941179,1.4179352E-12,0.11317066,10
3.661326E-24,261,0.7516651,0.99411225,1.4166633E-12,0.117318355,10
3.717972E-24,259,0.75156176,0.9941232,1.4157027E-12,0.11477694,10
3.652087E-24,264,0.7515823,0.994115,1.4177726E-12,0.11475618,10
3.6740917E-24,266,0.7515003,0.99412364,1.4175514E-12,0.1163374,10
3.67039E-24,261,0.75142837,0.99411637,1.4168414E-12,0.11501657,10
3.6047626E-24,265,0.75154626,0.99411166,1.4156546E-12,0.12137586,10
3.7007023E-24,269,0.7520246,0.99411446,1.4168344E-12,0.11681132,10
4.0446315E-24,259,0.7520266,0.99410427,1.4159513E-12,0.12037886,10
4.070087E-24,258,0.7517399,0.99410915,1.4167078E-12,0.121996276,10
3.9814354E-24,265,0.75181025,0.99411947,1.4182275E-12,0.12323031,10
3.9974335E-24,265,0.7519994,0.99410605,1.4154773E-12,0.12047117,10
3.6792567E-24,260,0.75205225,0.99410534,1.415493E-12,0.11813544,10
3.676082E-24,266,0.7517982,0.9941187,1.4172945E-12,0.11397879,10
3.6922276E-24,260,0.75166297,0.99411976,1.4163137E-12,0.12077237,10
3.7649807E-24,258,0.751988,0.9941232,1.4173062E-12,0.113866724,10
3.6812798E-24,267,0.7516332,0.9941098,1.4182968E-12,0.11642675,10
3.7425514E-24,258,0.75171417,0.99410874,1.4184053E-12,0.11433606,10
4.0649162E-24,260,0.7518678,0.9941094,1.4170094E-12,0.123153724,10
3.6676124E-24,261,0.75149125,0.9941154,1.4164491E-12,0.115353644,10
3.7045543E-24,259,0.7516222,0.99411,1.4173483E-12,0.11627832,10
3.722776E-24,258,0.751988,0.994105,1.4172383E-12,0.118831806,10
3.716523E-24,260,0.75201666,0.99412245,1.4159409E-12,0.11358176,10
3.6491818E-24,263,0.7519152,0.99410564,1.4173111E-12,0.11887237,10
3.683393E-24,260,0.75184447,0.99410576,1.4167027E-12,0.11775543,10
3.661982E-24,261,0.7515566,0.9941143,1.4172506E-12,0.120360434,10
4.0291942E-24,261,0.7520209,0.9941071,1.4179657E-12,0.120759524,10
4.0380603E-24,258,0.7518502,0.994112,1.4164677E-12,0.121109776,10
3.683366E-24,267,0.75195247,0.9941217,1.4171286E-12,0.1185104,10
3.720515E-24,259,0.75169027,0.994123,1.4164694E-12,0.11582925,10
3.6536002E-24,261,0.7518662,0.9941122,1.4153647E-12,0.119321726,10
3.638558E-24,264,0.7517818,0.9941142,1.4151588E-12,0.11539182,10
3.6055176E-24,265,0.7514559,0.9941135,1.4156447E-12,0.12167894,10
3.6499525E-24,261,0.75192845,0.99410427,1.4152002E-12,0.11629397,10
3.732498E-24,259,0.75186306,0.9941209,1.4181934E-12,0.11459518,10
4.0437866E-24,258,0.75163376,0.9941159,1.4178794E-12,0.122144364,10
3.6323913E-24,268,0.75187105,0.99410766,1.4153827E-12,0.11719384,10
3.6792445E-24,267,0.75142425,0.9941238,1.4170431E-12,0.11865112,10
3.6602306E-24,266,0.7515422,0.994115,1.4169525E-12,0.11623115,10
3.746948E-24,258,0.75152,0.9941208,1.4182091E-12,0.1179039,10
3.679043E-24,263,0.7519082,0.99412316,1.4183335E-12,0.116697825,10
3.6975484E-24,260,0.7516814,0.9941103,1.4182956E-12,0.11647679,10
3.674534E-24,262,0.75164247,0.99411714,1.4170603E-12,0.11481123,10
3.7340037E-24,259,0.7518542,0.9941219,1.4171352E-12,0.11316831,10
3.6664653E-24,266,0.7519782,0.99411345,1.4175501E-12,0.116405636,10
3.6195017E-24,265,0.7517962,0.9941092,1.4157964E-12,0.114799514,10
3.668326E-24,266,0.75150526,0.994121,1.4174668E-12,0.1172702,10
3.6725968E-24,267,0.7519296,0.99411106,1.4159081E-12,0.11663212,10
3.639743E-24,263,0.75152975,0.99411196,1.4156805E-12,0.12150988,10
3.659121E-24,262,0.7517984,0.9941084,1.415415E-12,0.11411714,10
4.0095E-24,263,0.75175905,0.9941086,1.416127E-12,0.12110915,10
4.016287E-24,261,0.75179017,0.9941096,1.4157564E-12,0.121564284,10
3.679879E-24,262,0.75189775,0.994124,1.4171324E-12,0.11637257,10
3.702554E-24,260,0.75188947,0.99411255,1.4178933E-12,0.11612697,10
3.709271E-24,259,0.7518587,0.9941171,1.4156061E-12,0.11662002,10
3.651995E-24,266,0.7519637,0.9941097,1.4164891E-12,0.11851162,10
3.656802E-24,261,0.75151914,0.99411553,1.4156789E-12,0.11815593,10
4.0449687E-24,259,0.75163764,0.99411327,1.4152409E-12,0.123097226,10
3.7203252E-24,259,0.75195944,0.99411994,1.4170169E-12,0.11828392,10
3.6774116E-24,261,0.7520016,0.9941194,1.4168484E-12,0.1164425,10
3.6807082E-24,266,0.752053,0.9941242,1.4175559E-12,0.1161442,10
3.625634E-24,265,0.7517869,0.9941106,1.4158444E-12,0.11330215,10
3.6616967E-24,262,0.7516928,0.99411213,1.4160143E-12,0.11555408,10
3.7020252E-24,260,0.7520541,0.99411696,1.4169492E-12,0.11905407,10
3.6800515E-24,262,0.75177747,0.99411505,1.4184017E-12,0.114440516,10
4.000528E-24,262,0.752014,0.99411696,1.4168327E-12,0.12242614,10
4.017457E-24,262,0.7519865,0.99411654,1.4170328E-12,0.12317009,10
3.6394705E-24,264,0.75163794,0.99411047,1.4157515E-12,0.11409413,10
3.7130787E-24,259,0.75196654,0.9941165,1.4156569E-12,0.11599428,10
3.738344E-24,258,0.75169635,0.994111,1.4184308E-12,0.117323235,10
3.675151E-24,262,0.7517923,0.99412,1.416833E-12,0.115290135,10
3.677587E-24,267,0.7517969,0.99412006,1.4162245E-12,0.11844598,10
3.6689933E-24,261,0.7516825,0.9941171,1.416145E-12,0.11557574,10
3.7105773E-24,259,0.751487,0.9941228,1.4176492E-12,0.122621976,10
3.709723E-24,269,0.75165576,0.9941223,1.4183362E-12,0.11746938,10
3.6179784E-24,265,0.75193244,0.9941042,1.4161035E-12,0.113734104,10
3.627299E-24,265,0.7516132,0.9941137,1.4165437E-12,0.11480294,10
3.670344E-24,266,0.7514219,0.9941149,1.4180544E-12,0.114639,10
3.6418533E-24,268,0.7514188,0.9941197,1.4169267E-12,0.12172261,10
3.7440924E-24,258,0.75170666,0.99412096,1.4173005E-12,0.11877671,10
3.7201335E-24,259,0.751908,0.99411726,1.4174508E-12,0.11694284,10
3.643731E-24,268,0.75154436,0.9941135,1.4183871E-12,0.11730149,10
3.6727123E-24,267,0.75146526,0.99411285,1.4167725E-12,0.114526555,10
3.9640588E-24,265,0.7519071,0.99411356,1.4153236E-12,0.12104142,10
3.7022497E-24,259,0.75166994,0.99410945,1.4159595E-12,0.113826275,10
3.6936448E-24,269,0.7518568,0.9941117,1.4151397E-12,0.11414266,10
3.660594E-24,261,0.7520053,0.9941074,1.4161762E-12,0.11562069,10
4.0415648E-24,258,0.7517319,0.9941123,1.4173489E-12,0.12135393,10
3.6656315E-24,262,0.7518998,0.9941238,1.4163978E-12,0.12076607,10
3.682529E-24,267,0.75149816,0.9941171,1.4174526E-12,0.12086262,10
3.705569E-24,269,0.7519206,0.99411803,1.4173012E-12,0.11640845,10
3.672714E-24,261,0.7518146,0.9941105,1.4178168E-12,0.114416964,10
3.656565E-24,264,0.7515773,0.99412227,1.4179251E-12,0.117252015,10
3.9590586E-24,264,0.7520526,0.99411356,1.417531E-12,0.1195701,10
