label, variance, skewness, kurtosis, entropy,F1+F2+F3,F1*F2*F3,F5+F5+F5+F6
0,0.15432,-0.129225,0.111545,0.015474,1.4728901,0.09902221,2.147707
0,0.126655,0.145675,-0.0411,-0.006122,1.5072025,0.08291189,2.165435
0,0.180385,0.34288,-0.05811,0.014116,1.7176237,0.10532482,3.0218043
0,0.21817,0.023176,0.071405,0.10101,1.644449,0.12673095,2.9041135
0,0.173335,-0.20362,0.21441,0.07709,1.533265,0.11345676,2.4427888
0,0.118645,0.52363,-0.150435,-0.160065,1.684301,0.06043124,2.6311667
0,0.258655,0.19803,-0.09915,0.020387,1.6867508,0.08317423,2.7798114
0,0.18291,0.28432,-0.085785,-0.011876,1.653597,0.08641948,2.6866825
0,0.17123,-0.007347,0.040171,0.014568,1.5269954,0.10095632,2.3442862
0,-0.069425,0.62513,0.034559,-0.377435,1.6483953,0.10321673,2.7725399
0,0.022063,0.147435,0.216125,0.035775,1.579285,0.13976774,2.7621374
0,0.025975,-0.163165,0.154475,-0.049245,1.2993674,0.07737332,1.4219768
0,0.0759,0.28473,0.004741,-0.001337,1.5775592,0.10423585,2.5370784
0,0.09786,-0.255765,0.430635,-0.071485,1.5716774,0.12588117,2.6505184
0,0.126835,0.12995,0.10469,0.010043,1.621302,0.13453434,2.8732512
0,0.20013,-0.179715,0.177865,0.013405,1.5583148,0.115567826,2.5412998
0,0.13324,0.5377,-0.16997,-0.208425,1.69905,0.052215174,2.6308231
0,0.06783,0.21179,0.106705,0.016055,1.5991827,0.1304614,2.77264
0,0.174925,0.158195,0.011339,-0.008255,1.6313708,0.11440566,2.7834551
0,0.09909,0.463105,-0.17605,-0.0936,1.588733,0.042650357,2.1953373
0,0.046485,-0.189855,0.232145,-0.014785,1.3758926,0.09178791,1.772053
0,0.24647,0.013864,0.010396,0.016831,1.6257335,0.107422195,2.7211404
0,0.178805,0.488765,-0.198975,-0.17319,1.7031564,0.03797713,2.5570133
0,0.038082,0.291045,0.059795,-0.032307,1.5751737,0.115213156,2.5966477
0,0.047113,0.292805,0.09381,-0.016272,1.6188222,0.13048552,2.839814
0,0.205985,-0.13978,0.103535,0.033706,1.5326054,0.104783714,2.3870404
0,0.010489,-0.023073,0.386335,0.045473,1.5816362,0.1460226,2.808743
0,0.016783,0.341845,0.034859,-0.027846,1.5609878,0.105756976,2.4899065
0,0.227985,-0.121055,0.132065,0.08084,1.6029294,0.121365614,2.7293215
0,0.167915,0.517835,-0.186505,-0.184955,1.7199488,0.045392122,2.6600597
0,0.16878,-0.204755,0.21835,0.05349,1.5292406,0.11313355,2.4270608
0,-0.019194,-0.052355,0.40257,0.024784,1.5308986,0.13136862,2.5451975
0,0.148595,0.341845,-0.01351,0.035646,1.709425,0.12033769,3.0864267
0,0.07739,0.45907,-0.08163,-0.086875,1.635765,0.083739854,2.609297
0,0.251485,-0.24852,0.175125,-0.011876,1.578531,0.10856123,2.5670748
0,0.097145,0.319805,0.004612,0.029051,1.6343386,0.11329797,2.7867513
0,0.12849,-0.22038,0.29928,0.0039,1.5291643,0.11794968,2.4565074
0,0.190585,0.507285,-0.202315,-0.228145,1.7311287,0.0374145,2.6490064
0,0.047366,-0.028557,0.359515,-0.033794,1.6076119,0.15297134,2.9402537
0,0.029418,0.538635,-0.06942,-0.21638,1.6366396,0.08486008,2.619192
0,0.000864,0.43465,0.069945,-0.19834,1.6377097,0.12324317,2.8596005
0,-0.047962,0.004552,0.31102,-0.07414,1.4531181,0.11280052,2.1652174
0,0.122635,0.148265,0.010011,-0.002824,1.5473783,0.10135567,2.4163117
0,0.040678,0.45783,-0.10746,-0.20907,1.5596335,0.06568238,2.2380946
0,0.01899,0.03549,0.03786,-0.02222,1.3374891,0.07551129,1.5405922
0,0.13303,0.158405,0.098095,0.009331,1.6458497,0.13849117,2.9814336
0,0.13052,0.400405,-0.011796,-0.08804,1.728657,0.123422876,3.1710916
0,0.1444,0.022348,0.229535,-0.012199,1.6736717,0.16212068,3.2221367
0,0.21239,0.38478,-0.13848,-0.053835,1.7258966,0.070902236,2.837711
0,0.201075,-0.13502,0.124785,0.018318,1.5473943,0.11081466,2.474712
0,-0.005892,-0.078945,0.4015,-0.001402,1.5292628,0.13069858,2.5354817
0,0.032148,0.35509,0.017465,-0.020669,1.5780746,0.10509052,2.5441089
0,0.20316,0.1792,0.036273,0.019741,1.7092956,0.13469821,3.1745648
0,0.032749,0.259075,0.053365,-0.021057,1.5380167,0.107749164,2.4237993
0,0.151645,0.11474,0.105675,0.017542,1.6465509,0.13924497,2.9884763
0,0.262115,0.55136,-0.21765,-0.205065,1.8540676,0.033045035,3.0416174
0,-0.07611,0.542045,0.139135,-0.20487,1.6666745,0.12743524,2.9843085
0,0.17283,0.47614,-0.20056,-0.17972,1.683725,0.03624585,2.4800196
0,0.162925,-0.22307,0.19012,-0.007544,1.4827676,0.10133299,2.19567
0,0.1983,0.196065,0.035287,0.016831,1.714058,0.13566743,3.1967962
0,0.19551,0.30325,-0.12267,-0.034117,1.6541574,0.071543984,2.5968394
0,0.1553,0.47707,-0.21268,-0.20015,1.6486955,0.028396707,2.312056
0,-0.06637,0.4749,0.12204,-0.263445,1.6157444,0.11944907,2.7612345
0,0.207125,-0.18396,0.191405,0.081485,1.5768924,0.11960933,2.62963
0,0.036126,-0.002691,0.283515,-0.067545,1.5452789,0.13567086,2.6208115
0,0.28728,0.50904,-0.239285,-0.21683,1.8400514,0.017817754,2.899858
0,0.140165,0.45431,-0.16834,-0.05112,1.6480355,0.050211858,2.444365
0,0.084245,0.437445,-0.063205,-0.06929,1.6453427,0.09189273,2.692273
0,-0.05902,0.575465,0.007783,-0.34097,1.6031651,0.09374507,2.5597558
0,0.21923,-0.24397,0.16831,-0.001466,1.5295435,0.10221201,2.3607278
0,0.222745,0.12488,0.051565,0.048447,1.7100663,0.13737138,3.1936836
0,0.188955,0.12881,0.06549,0.028275,1.6762699,0.13564873,3.0677183
0,0.23232,0.52663,-0.22926,-0.2103,1.7825848,0.023146756,2.7366076
0,0.051175,0.34505,-0.10031,-0.135625,1.496532,0.06357568,2.0097485
0,0.181445,0.040661,0.081385,0.038814,1.6131649,0.12509353,2.7872477
0,0.06557,0.22731,0.114675,0.011271,1.6144046,0.13483131,2.8515437
